Time,dSVENY05,dSVENY10,dTIPSY10,sp_daily,dvix,dollar_ret_pm,mps,mpu,mpu_level_lag
25-Jan-2012,-0.0939000250000001,-0.0802001960000003,-0.095700007,0.00864169533851555,-0.600000000000001,0.00460285283593935,-0.00685541992105205,-0.016831144570492,0.560054088365226
13-Mar-2012,0.0751000039999999,0.106499911,0.046199993,0.0179691328362557,-0.84,-0.000280818881277289,0.0328592292452375,0.018137963035683,0.50933133266375
25-Apr-2012,-0.00110000399999999,0.012799979,0.00800001699999997,0.0135523423902342,-1.28,0.00173079037303911,-0.0151737220047195,-0.012359476841298,0.471258415419521
20-Jun-2012,0.0296999809999999,0.0204999449999999,0.020899981,-0.00168778046725304,-1.14,0.000363203685213705,0.00456591044005086,-0.00770237569468496,0.463514606243929
01-Aug-2012,0.042199969,0.059300065,0.025399983,-0.00290419290235455,0.0300000000000011,-0.00396574237469747,0.0146599159884291,-0.00447528267957098,0.450687413443797
13-Sep-2012,-0.0368999839999999,-0.029199958,-0.108500004,0.0161781717105187,-1.75,0.0053536815527328,0.000295895195131949,-0.023460841492298,0.400253516123263
24-Oct-2012,-0.00749999300000004,0.014999985,0.0261999970000001,-0.00309015223480102,-0.5,0.00155382440778713,0.00313406836904278,-0.012092656011802,0.386639061002335
12-Dec-2012,0.022499979,0.057000041,0.048799992,0.000448138879964866,0.379999999999999,0.00211348437597274,0.00566347780391947,0.000812125919774975,0.379974157788872
30-Jan-2013,-0.013700009,-0.00149989099999992,-0.00569999199999993,-0.0039072447493087,1.01,0.00138363653994637,0.00149051189559252,0.00104806164980803,0.412695328025478
20-Mar-2013,0.02669996,0.0505999320000001,0.045300007,0.00667516373986388,-1.72,-0.000741900532225337,-0.0010388975392842,-0.013057405614335,0.427924629574115
01-May-2013,-0.0253000259999999,-0.0473999980000002,0.00120002099999994,-0.00935147257722146,0.970000000000001,-0.00102140164069462,0.00730703427737225,-0.00274374166619601,0.350474446965633
19-Jun-2013,0.170400024,0.136999846,0.156900018,-0.0139483013969688,0.0300000000000011,-0.00932740451511862,0.0352537882995014,0.00745938574873001,0.412730442106708
